651	8808	14	1	0	1	8717637	8718632	-186753339	+	L1Md_A	LINE	L1	5587	6582	0	7
652	2446	37	0	0	1	8852472	8852766	-186619205	+	L1Md_A	LINE	L1	6289	6582	0	8
653	5519	22	113	0	1	9028603	9029275	-186442696	+	L1Md_A	LINE	L1	5835	6582	0	8
654	41060	5	0	0	1	9044844	9051194	-186420777	-	L1Md_A	LINE	L1	0	6582	232	8
654	1115	41	0	0	1	9065749	9065895	-186406076	-	L1Md_A	LINE	L1	0	6582	6437	8
654	8963	19	5	22	1	9120765	9122478	-186349493	+	L1Md_A	LINE	L1	215	1894	-4687	8
654	16014	12	0	0	1	9122475	9124305	-186347666	+	L1Md_A	LINE	L1	3757	5586	-995	8
654	8763	17	0	0	1	9124305	9125301	-186346670	+	L1Md_A	LINE	L1	5587	6582	0	8
654	8248	35	1	1	1	9135250	9136465	-186335506	-	L1Md_A	LINE	L1	-2	6580	5365	8
655	36908	5	0	0	1	9175399	9180979	-186290992	+	L1Md_A	LINE	L1	7	5586	-995	8
655	9043	3	0	0	1	9180979	9181975	-186289996	+	L1Md_A	LINE	L1	5587	6582	0	8
656	1385	63	5	5	1	9348221	9348413	-186123558	+	L1Md_A	LINE	L1	6391	6582	0	8
657	1184	73	0	0	1	9480409	9480573	-185991398	+	L1Md_A	LINE	L1	6419	6582	0	8
657	30857	88	8	1	1	9482922	9488091	-185983880	+	L1Md_A	LINE	L1	422	5586	-995	8
657	30857	73	7	1	1	9489085	9489101	-185982870	+	L1Md_A	LINE	L1	5587	5603	-978	8
659	8330	21	0	1	1	9734475	9735487	-185736484	+	L1Md_A	LINE	L1	4576	5586	-995	9
659	8465	33	0	0	1	9735487	9736483	-185735488	+	L1Md_A	LINE	L1	5587	6582	0	9
664	35542	21	33	6	1	10422138	10427929	-185044042	-	L1Md_A	LINE	L1	-1	6581	643	1
667	38337	19	3	7	1	10786852	10793003	-184678968	-	L1Md_A	LINE	L1	0	6582	457	1
668	21287	101	3	7	1	10908992	10912668	-184559303	+	L1Md_A	LINE	L1	458	4116	-2465	1
674	36278	12	1	7	1	11673969	11679358	-183792613	+	L1Md_A	LINE	L1	237	5586	-995	1
674	8814	16	0	0	1	11679358	11680354	-183791617	+	L1Md_A	LINE	L1	5587	6582	0	1
674	39232	6	0	3	1	11723250	11729852	-183742119	-	L1Md_A	LINE	L1	-1	6581	1	1
675	34296	47	1	20	1	11805332	11810613	-183661358	+	L1Md_A	LINE	L1	411	5585	-996	1
675	8263	41	2	0	1	11810614	11811606	-183660365	+	L1Md_A	LINE	L1	5587	6580	-2	1
675	36200	35	4	1	1	11853704	11858861	-183613110	+	L1Md_A	LINE	L1	413	5586	-995	1
675	8291	39	0	0	1	11858861	11859856	-183612115	+	L1Md_A	LINE	L1	5587	6581	-1	1
677	35590	32	10	17	1	12075416	12079890	-183392081	+	L1Md_A	LINE	L1	452	4930	-1651	1
677	35590	32	10	17	1	12079939	12080593	-183391378	+	L1Md_A	LINE	L1	4931	5586	-995	1
678	6858	31	1	45	1	12217206	12218153	-183253818	+	L1Md_A	LINE	L1	440	1344	-5380	1
678	8651	15	2	0	1	12221332	12222374	-183249597	+	L1Md_A	LINE	L1	4543	5586	-995	1
678	8299	39	1	0	1	12222374	12223367	-183248604	+	L1Md_A	LINE	L1	5587	6580	-2	1
679	8204	18	1	0	1	12356973	12358342	-183113629	-	L1Md_A	LINE	L1	0	6582	5213	1
684	3416	16	0	0	1	13092773	13093158	-182378813	+	L1Md_A	LINE	L1	6198	6582	0	1
685	3022	57	5	5	1	13158123	13158508	-182313463	-	L1Md_A	LINE	L1	0	6582	6198	1
690	8067	47	7	22	1	13818850	13820562	-181651409	-	L1Md_A	LINE	L1	-4657	1924	244	1
691	2203	51	4	0	1	13975939	13976215	-181495756	-	L1Md_A	LINE	L1	0	6582	6306	1
692	4482	17	0	0	1	14094574	14095053	-181376918	-	L1Md_A	LINE	L1	0	6582	6104	1
694	11668	24	1	0	1	14365184	14367281	-181104690	-	L1Md_A	LINE	L1	0	6582	4485	1
696	4877	37	0	2	1	14618380	14619133	-180852838	-	L1Md_A	LINE	L1	-414	6168	5417	1
699	2315	12	0	0	1	14959360	14959614	-180512357	+	L1Md_A	LINE	L1	5333	5586	-995	1
699	9224	2	0	0	1	14959614	14960610	-180511361	+	L1Md_A	LINE	L1	5587	6582	0	1
699	41193	16	1	6	1	14988591	14994955	-180477016	-	L1Md_A	LINE	L1	0	6582	252	1
699	36504	10	0	7	1	15020299	15025491	-180446480	+	L1Md_A	LINE	L1	437	5586	-995	1
699	8872	13	0	0	1	15025491	15026487	-180445484	+	L1Md_A	LINE	L1	5587	6582	0	1
699	5340	3	0	0	1	15033429	15034016	-180437955	-	L1Md_A	LINE	L1	0	6582	5996	1
701	36195	14	1	7	1	15228445	15233430	-180238541	+	L1Md_A	LINE	L1	643	5586	-995	1
701	8771	20	0	0	1	15233430	15234426	-180237545	+	L1Md_A	LINE	L1	5587	6582	0	1
701	1397	37	0	0	1	15284144	15284307	-180187664	+	L1Md_A	LINE	L1	6420	6582	0	1
705	42238	7	0	1	1	15736582	15743579	-179728392	-	L1Md_A	LINE	L1	0	6582	1	1
706	41417	13	0	6	1	15950058	15956238	-179515733	-	L1Md_A	LINE	L1	-1	6581	445	1
713	6763	33	0	0	1	16879034	16879783	-178592188	-	L1Md_A	LINE	L1	-1	6581	5833	2
715	2862	215	11	3	1	17072950	17073607	-178398364	+	L1Md_A	LINE	L1	446	1088	-5636	2
715	7192	19	0	0	1	17073599	17074410	-178397561	-	L1Md_A	LINE	L1	-812	5769	4959	2
715	7905	13	0	0	1	17074411	17075248	-178396723	+	L1Md_A	LINE	L1	5746	6582	0	2
717	36544	13	0	6	1	17328915	17335070	-178136901	-	L1Md_A	LINE	L1	0	6582	468	2
718	36158	15	3	8	1	17473538	17478944	-177993027	+	L1Md_A	LINE	L1	208	5586	-995	2
718	8732	18	0	1	1	17478944	17479941	-177992030	+	L1Md_A	LINE	L1	5587	6582	0	2
720	41185	5	0	0	1	17698945	17705527	-177766444	-	L1Md_A	LINE	L1	0	6582	1	2
722	9636	2	0	0	1	18084249	18085245	-177386726	+	L1Md_A	LINE	L1	5587	6582	0	2
725	6844	7	1	0	1	18444911	18445722	-177026249	-	L1Md_A	LINE	L1	-658	5924	5113	2
725	6195	1	0	0	1	18445722	18446406	-177025565	+	L1Md_A	LINE	L1	5899	6582	0	2
729	1442	49	0	0	1	18892695	18892879	-176579092	-	L1Md_A	LINE	L1	0	6582	6399	2
729	36399	14	1	7	1	18927575	18932785	-176539186	+	L1Md_A	LINE	L1	412	5586	-995	2
729	8503	22	8	0	1	18932785	18933772	-176538199	+	L1Md_A	LINE	L1	5587	6581	-1	2
730	1170	14	0	0	1	19078211	19078349	-176393622	+	L1Md_A	LINE	L1	5448	5585	-996	2
730	8432	32	1	1	1	19078350	19079345	-176392626	+	L1Md_A	LINE	L1	5587	6581	-1	2
730	39400	5	0	0	1	19125733	19132274	-176339697	-	L1Md_A	LINE	L1	0	6582	42	2
731	4125	4	0	0	1	19158092	19158547	-176313424	+	L1Md_A	LINE	L1	6128	6582	0	2
733	38746	15	0	6	1	19434725	19440905	-176031066	-	L1Md_A	LINE	L1	0	6582	443	2
734	229	69	0	0	1	19621258	19621287	-175850684	-	L1Md_A	LINE	L1	-120	6462	6434	2
734	1667	146	3	7	1	19656141	19656431	-175815540	+	L1Md_A	LINE	L1	217	505	-6133	2
734	4696	81	0	29	1	19656433	19657429	-175814542	+	L1Md_A	LINE	L1	936	1889	-4692	2
735	41202	4	0	0	1	19687174	19693551	-175778420	-	L1Md_A	LINE	L1	0	6582	205	2
736	2509	27	0	0	1	19833883	19834179	-175637792	+	L1Md_A	LINE	L1	6287	6582	0	2
736	37984	14	2	8	1	19838880	19844707	-175627264	+	L1Md_A	LINE	L1	1	5586	-995	2
736	8864	12	0	0	1	19844707	19845703	-175626268	+	L1Md_A	LINE	L1	5587	6582	0	2
738	38635	33	2	6	1	20096304	20102498	-175369473	-	L1Md_A	LINE	L1	0	6582	422	2
739	358	146	0	33	1	20215786	20215878	-175256093	+	L1Md_A	LINE	L1	6490	6578	-4	2
739	1118	27	7	26	1	20313779	20313930	-175158041	-	L1Md_A	LINE	L1	-2	6580	6433	2
92	39013	11	0	6	1	20315363	20321668	-175150303	-	L1Md_A	LINE	L1	0	6582	319	2
741	39447	8	0	1	1	20486393	20492595	-174979376	+	L1Md_A	LINE	L1	1	5586	-995	2
741	9615	3	0	0	1	20492595	20493591	-174978380	+	L1Md_A	LINE	L1	5587	6582	0	2
741	7513	28	0	0	1	20524680	20525552	-174946419	+	L1Md_A	LINE	L1	5711	6582	0	2
92	39247	6	0	0	1	20574495	20580057	-174891914	+	L1Md_A	LINE	L1	25	5586	-995	2
742	9208	3	0	0	1	20580057	20581053	-174890918	+	L1Md_A	LINE	L1	5587	6582	0	2
92	38383	12	5	15	1	20705410	20709486	-174762485	+	L1Md_A	LINE	L1	415	4444	-2137	2
743	38383	9	4	7	1	20710354	20711496	-174760475	+	L1Md_A	LINE	L1	4445	5586	-995	2
743	8936	14	0	1	1	20711497	20712493	-174759478	+	L1Md_A	LINE	L1	5588	6582	0	2
750	8994	4	0	0	1	21692471	21693467	-173778504	+	L1Md_A	LINE	L1	5587	6582	0	2
750	4399	38	4	0	1	21722863	21723392	-173748579	-	L1Md_A	LINE	L1	0	6582	6052	2
753	27484	37	1	74	1	22054512	22061536	-173410435	-	L1Md_A	LINE	L1	-2	6580	403	2
753	3328	28	0	0	1	22126197	22126585	-173345386	+	L1Md_A	LINE	L1	6193	6580	-2	2
753	5515	18	0	0	1	22129753	22130380	-173341591	+	L1Md_A	LINE	L1	5956	6582	0	2
754	38607	16	1	6	1	22230820	22237017	-173234954	-	L1Md_A	LINE	L1	0	6582	421	2
755	422	167	42	0	1	22344209	22344305	-173127666	-	L1Md_A	LINE	L1	-1	6581	6482	2
756	5701	20	0	0	1	22498273	22498927	-172973044	-	L1Md_A	LINE	L1	0	6582	5929	2
756	5603	16	0	0	1	22498927	22499631	-172972340	+	L1Md_A	LINE	L1	5244	5947	-635	2
757	3947	47	0	0	1	22603982	22604468	-172867503	+	L1Md_A	LINE	L1	6097	6582	0	2
757	851	105	6	56	1	22609091	22609252	-172862719	-	L1Md_A	LINE	L1	0	6582	6430	2
758	1158	28	0	0	1	22683130	22683274	-172788697	-	L1Md_A	LINE	L1	0	6582	6439	2
759	38008	33	4	6	1	22867954	22874570	-172597401	-	L1Md_A	LINE	L1	-1	6581	1	2
759	39405	5	0	0	1	22916214	22922581	-172549390	-	L1Md_A	LINE	L1	0	6582	215	2
760	5720	8	0	0	1	22947129	22947765	-172524206	-	L1Md_A	LINE	L1	0	6582	5947	2
760	7269	17	0	0	1	22949793	22950668	-172521303	+	L1Md_A	LINE	L1	4712	5586	-995	2
760	8551	26	1	0	1	22950668	22951663	-172520308	+	L1Md_A	LINE	L1	5587	6582	0	2
762	2077	62	15	0	1	23244339	23244611	-172227360	+	L1Md_A	LINE	L1	6306	6581	-1	3
763	5879	32	1	0	1	23419707	23420358	-172051613	-	L1Md_A	LINE	L1	0	6582	5931	3
764	780	0	0	0	1	23587134	23587230	-171884741	-	L1Md_A	LINE	L1	0	6582	6487	3
765	36804	32	3	10	1	23614340	23619511	-171852460	+	L1Md_A	LINE	L1	422	5555	-1026	3
765	34504	22	2	4	1	23663135	23668370	-171803601	+	L1Md_A	LINE	L1	381	5586	-995	3
765	8677	30	0	0	1	23668370	23669365	-171802606	+	L1Md_A	LINE	L1	5587	6581	-1	3
766	37021	45	1	18	1	23724243	23729445	-171742526	+	L1Md_A	LINE	L1	478	5585	-996	3
766	7974	33	52	0	1	23729446	23730393	-171741578	+	L1Md_A	LINE	L1	5587	6582	0	3
767	30022	4	0	0	1	23885270	23890646	-171581325	+	L1Md_A	LINE	L1	214	5586	-995	3
767	9642	2	0	0	1	23890646	23891642	-171580329	+	L1Md_A	LINE	L1	5587	6582	0	3
770	36797	20	0	0	1	24340012	24344877	-171127094	+	L1Md_A	LINE	L1	1678	6541	-41	3
771	20701	7	0	0	1	24496344	24500000	-170971971	+	L1Md_A	LINE	L1	34	3689	-2892	3
771	16871	4	0	0	1	24500000	24501897	-170970074	+	L1Md_A	LINE	L1	3690	5586	-995	3
771	8978	4	0	0	1	24501897	24502893	-170969078	+	L1Md_A	LINE	L1	5587	6582	0	3
772	9006	3	0	0	1	24545297	24546624	-170925347	-	L1Md_A	LINE	L1	0	6582	5256	3
772	2798	3	0	0	1	24611226	24611537	-170860434	-	L1Md_A	LINE	L1	0	6582	6272	3
776	13999	82	19	5	1	25046495	25048744	-170423227	+	L1Md_A	LINE	L1	1115	3396	-3251	3
777	841	46	19	0	1	25282514	25282622	-170189349	-	L1Md_A	LINE	L1	-528	6054	5945	3
777	3073	6	0	0	1	25285436	25285776	-170186195	-	L1Md_A	LINE	L1	-831	5750	5411	3
777	7411	11	0	0	1	25285776	25286607	-170185364	+	L1Md_A	LINE	L1	5752	6582	0	3
780	959	129	55	0	1	25603023	25603186	-169868785	+	L1Md_A	LINE	L1	424	595	-6129	3
782	2067	29	0	0	1	25919096	25919369	-169552602	+	L1Md_A	LINE	L1	6339	6582	0	3
785	13450	7	0	0	1	26258924	26261133	-169210838	-	L1Md_A	LINE	L1	0	6582	4374	3
786	1241	65	6	0	1	26358506	26358675	-169113296	-	L1Md_A	LINE	L1	0	6582	6413	3
786	29208	4	127	0	1	26428425	26432764	-169039207	-	L1Md_A	LINE	L1	0	6582	1644	3
786	30672	30	0	6	1	26440954	26447119	-169024852	-	L1Md_A	LINE	L1	0	6582	459	3
787	35777	51	3	9	1	26500000	26505296	-168966675	-	L1Md_A	LINE	L1	-880	5701	448	3
787	1576	45	0	0	1	26544924	26545122	-168926849	-	L1Md_A	LINE	L1	-1	6581	6384	3
789	8908	3	0	6	1	26836775	26837794	-168634177	-	L1Md_A	LINE	L1	0	6582	5587	3
790	16466	3	0	0	1	26938946	26941490	-168530481	-	L1Md_A	LINE	L1	0	6582	4039	3
790	7300	11	0	0	1	26944628	26945456	-168526515	+	L1Md_A	LINE	L1	4759	5586	-995	3
790	8718	19	0	0	1	26945456	26946452	-168525519	+	L1Md_A	LINE	L1	5587	6582	0	3
790	3515	31	0	0	1	26949022	26949440	-168522531	-	L1Md_A	LINE	L1	0	6582	6165	3
792	271	31	0	0	1	27147650	27147682	-168324289	+	L1Md_A	LINE	L1	6137	6168	-414	3
792	36752	8	1	1	1	27194015	27200015	-168271956	+	L1Md_A	LINE	L1	1	5586	-995	3
792	9025	4	0	0	1	27200015	27201010	-168270961	+	L1Md_A	LINE	L1	5587	6581	-1	3
792	2075	67	0	0	1	27220803	27221073	-168250898	-	L1Md_A	LINE	L1	0	6582	6313	3
792	2041	179	3	8	1	27224565	27224932	-168247039	+	L1Md_A	LINE	L1	189	553	-6063	3
792	22488	93	2	0	1	27224932	27225888	-168246083	+	L1Md_A	LINE	L1	1011	1968	-4613	3
792	22488	86	1	0	1	27225920	27228320	-168243651	+	L1Md_A	LINE	L1	1969	4372	-2209	3
792	678	152	0	0	1	27228314	27228419	-168243552	+	L1Md_A	LINE	L1	4885	4989	-1658	3
793	39447	34	3	7	1	27270333	27276738	-168195233	-	L1Md_A	LINE	L1	0	6582	208	3
794	3135	59	2	0	1	27506603	27507012	-167964959	-	L1Md_A	LINE	L1	-2028	4553	4144	3
794	15646	96	8	8	1	27507005	27509945	-167962026	-	L1Md_A	LINE	L1	-3206	3375	441	3
796	873	48	0	0	1	27712567	27712671	-167759300	-	L1Md_A	LINE	L1	-197	6385	6282	3
798	3529	29	0	0	1	27958590	27959005	-167512966	+	L1Md_A	LINE	L1	6168	6582	0	3
798	1569	45	0	0	1	28030195	28030395	-167441576	-	L1Md_A	LINE	L1	0	6582	6383	3
799	5537	5	0	0	1	28076369	28076985	-167394986	-	L1Md_A	LINE	L1	0	6582	5967	3
799	4121	0	0	0	1	28076985	28077499	-167394472	+	L1Md_A	LINE	L1	5432	5945	-637	3
801	6906	34	1	0	1	28424240	28425063	-167046908	-	L1Md_A	LINE	L1	0	6582	5759	3
803	2571	55	0	0	1	28616470	28616797	-166855174	+	L1Md_A	LINE	L1	6255	6581	-1	3
803	667	132	7	22	1	28626175	28626314	-166845657	-	L1Md_A	LINE	L1	0	6582	6446	3
803	7168	4	0	0	1	28632446	28633243	-166838728	+	L1Md_A	LINE	L1	5786	6582	0	3
803	2554	23	10	7	1	28664451	28664760	-166807211	+	L1Md_A	LINE	L1	6272	6581	-1	3
807	1152	77	6	0	1	29109316	29109485	-166362486	-	L1Md_A	LINE	L1	-1	6581	6412	3
809	38063	13	1	7	1	29368224	29373823	-166098148	+	L1Md_A	LINE	L1	23	5586	-995	3
809	8735	17	0	0	1	29373823	29374818	-166097153	+	L1Md_A	LINE	L1	5587	6581	-1	3
810	312	53	0	34	1	29499204	29499263	-165972708	-	L1Md_A	LINE	L1	0	6582	6526	3
810	40789	11	0	6	1	29580218	29586610	-165885361	-	L1Md_A	LINE	L1	0	6582	233	3
810	3209	14	0	0	1	29614897	29615261	-165856710	-	L1Md_A	LINE	L1	0	6582	6219	3
811	273	0	0	0	1	29659029	29659070	-165812901	+	L1Md_A	LINE	L1	6542	6582	0	3
811	1679	63	9	0	1	29733271	29733493	-165738478	+	L1Md_A	LINE	L1	6358	6581	-1	3
811	24475	9	0	0	1	29737573	29740372	-165731599	+	L1Md_A	LINE	L1	2788	5586	-995	3
811	8754	16	0	0	1	29740372	29741368	-165730603	+	L1Md_A	LINE	L1	5587	6582	0	3
813	3152	47	0	0	1	29921908	29922294	-165549677	-	L1Md_A	LINE	L1	0	6582	6197	4
813	1634	11	0	0	1	29966353	29966541	-165505430	-	L1Md_A	LINE	L1	0	6582	6395	4
814	41141	8	0	1	1	30036176	30043464	-165428507	-	L1Md_A	LINE	L1	0	6582	1	4
814	10999	18	3	17	1	30045169	30047292	-165424679	-	L1Md_A	LINE	L1	-4073	2508	421	4
815	39560	15	6	7	1	30159635	30165792	-165306179	-	L1Md_A	LINE	L1	0	6582	440	4
816	3162	3	0	0	1	30304049	30304425	-165167546	+	L1Md_A	LINE	L1	3805	4180	-2401	4
816	39059	7	2	1	1	30304420	30311378	-165160593	-	L1Md_A	LINE	L1	0	6582	1	4
816	12108	7	0	0	1	30311374	30312799	-165159172	+	L1Md_A	LINE	L1	4162	5586	-995	4
816	8787	17	0	0	1	30312799	30313795	-165158176	+	L1Md_A	LINE	L1	5587	6582	0	4
816	2740	13	0	0	1	30326222	30326533	-165145438	+	L1Md_A	LINE	L1	6272	6582	0	4
816	35336	26	3	7	1	30333109	30338513	-165133458	+	L1Md_A	LINE	L1	208	5585	-996	4
816	8391	28	9	0	1	30338514	30339501	-165132470	+	L1Md_A	LINE	L1	5587	6582	0	4
816	36308	17	1	8	1	30370788	30376814	-165095157	+	L1Md_A	LINE	L1	1	5586	-995	4
816	8890	12	0	0	1	30376814	30377810	-165094161	+	L1Md_A	LINE	L1	5587	6582	0	4
817	5342	23	0	0	1	30538648	30539261	-164932710	+	L1Md_A	LINE	L1	5970	6582	0	4
818	2215	36	4	7	1	30652355	30652632	-164819339	+	L1Md_A	LINE	L1	6307	6582	0	4
818	1065	54	7	0	1	30655285	30655433	-164816538	-	L1Md_A	LINE	L1	-2	6580	6432	4
819	4262	153	29	34	1	30686900	30687723	-164784248	+	L1Md_A	LINE	L1	394	1212	-5512	4
819	574	0	0	0	1	30741514	30741584	-164730387	-	L1Md_A	LINE	L1	0	6582	6513	4
820	4163	11	0	2	1	30913032	30913494	-164558477	-	L1Md_A	LINE	L1	0	6582	6122	4
821	2877	34	45	11	1	30939303	30939659	-164532312	+	L1Md_A	LINE	L1	6215	6582	0	4
821	23394	62	1	14	1	30958946	30962926	-164509045	-	L1Md_A	LINE	L1	-2219	4362	441	4
822	5934	20	0	3	1	31071670	31072315	-164399656	+	L1Md_A	LINE	L1	5940	6582	0	4
823	1062	23	0	0	1	31211774	31211907	-164260064	+	L1Md_A	LINE	L1	6450	6582	0	4
823	6347	4	0	0	1	31217876	31218576	-164253395	+	L1Md_A	LINE	L1	5883	6582	0	4
823	28050	91	27	9	1	31301338	31306206	-164165765	-	L1Md_A	LINE	L1	-1119	5462	511	4
824	3582	128	19	36	1	31429335	31430322	-164041649	-	L1Md_A	LINE	L1	-4965	1616	654	4
12	36529	26	3	8	1	31454496	31459647	-164012324	+	L1Md_A	LINE	L1	469	5586	-995	4
825	8265	38	2	0	1	31459647	31460641	-164011330	+	L1Md_A	LINE	L1	5587	6582	0	4
825	9046	1	0	0	1	31586355	31587351	-163884620	+	L1Md_A	LINE	L1	5587	6582	0	4
827	40575	12	1	6	1	31814249	31820444	-163651527	-	L1Md_A	LINE	L1	-1	6581	421	4
828	7389	31	1	0	1	31903755	31904626	-163567345	+	L1Md_A	LINE	L1	5710	6581	-1	4
829	6905	3	0	0	1	32081434	32082197	-163389774	+	L1Md_A	LINE	L1	5819	6581	-1	4
830	227	81	27	0	1	32142862	32142899	-163329072	-	L1Md_A	LINE	L1	-615	5967	5930	4
830	11231	9	0	0	1	32162519	32164478	-163307493	-	L1Md_A	LINE	L1	-1	6581	4623	4
